Name	UserRank	AHPRank	SVMRank
"{21,52,80} => {94}"	1260	1260	1297
"{69,80,84,87} => {1}"	1704	2115	1290
"{21,52,56,78,80,84,94} => {35}"	469	302	402
"{21,33,56,80,84} => {69}"	1196	1149	1223
"{1,21,33,35,78,80,94} => {38}"	401	472	199
"{1,21,33,35,52,56,69,80} => {38}"	385	456	183
"{60,69,78,84,87} => {80}"	656	571	715
"{33,52,56,60,78,87,94} => {35}"	560	620	580
"{33,69,80,84} => {60}"	626	654	528
"{56,60,69,80,84,87,94} => {78}"	1372	1358	1388
"{1,21,33,56,87} => {38}"	1783	2007	1589
"{69,78,84,94} => {52}"	243	365	278
"{33,35,69,78,80} => {94}"	245	226	464
"{1,21,52,56,80,84,94} => {38}"	417	488	215
"{33,35,52,84,87,94} => {56}"	777	765	839
"{60,69,78,84,87} => {56}"	645	562	706
"{1,21,33,35,52,69,80,84,94} => {38}"	396	467	194
"{1,21,52,78,84} => {38}"	420	491	218
"{33,69,80,84,87,94} => {35}"	236	360	273
"{56,60,84,87} => {33}"	659	573	717
"{33,60,69,84,94} => {80}"	1361	1347	1377
"{33,35,78,84,87,94} => {56}"	775	763	837
"{1,21,52,56,69,84} => {38}"	441	512	239
"{21,52,78,84} => {94}"	1268	1268	1305
"{1,21,35,56,84} => {38}"	432	503	230
"{38,56,69,84} => {1}"	1613	1673	1359
"{21,52,69,78,84,94} => {35}"	485	318	418
"{21,33,84,87} => {78}"	703	698	772
"{52,56,69,78,80} => {84}"	831	813	887
"{33,35,69,78,80,84,94} => {87}"	776	764	838
"{60,84,94} => {33}"	1424	1410	1440
"{21,33,69,78,80,84} => {87}"	1077	1044	1118
"{1,33,56,69,84,87} => {80}"	1689	1644	1503
"{52,56,60,69} => {35}"	579	639	599
"{52,56,60,78,84} => {35}"	552	612	572
"{21,33,52,69,80,84} => {35}"	488	321	421
"{21,33,78,84} => {56}"	1228	1174	1248
"{33,35,56,94} => {84}"	1245	1187	1261
"{1,52,69,78,84,94} => {38}"	1753	1977	1559
"{33,35,56,60,69,80} => {52}"	542	602	562
"{35,52,56,69,87} => {94}"	242	225	463
"{33,35,69,78,80,87,94} => {56}"	710	704	778
"{33,56,60,69,94} => {78}"	1363	1349	1379
"{21,33,52,56,69,87} => {35}"	507	340	440
"{56,69,78,84,87} => {60}"	620	651	525
"{56,87} => {21}"	878	1221	621
"{35,52,69,80,87,94} => {33}"	1039	1009	1083
"{21,69,78} => {56}"	961	938	1012
"{21,33,52,56} => {35}"	460	293	393
"{33,35,52,80,87,94} => {69}"	1157	1117	1191
"{35,56,60,80} => {52}"	548	608	568
"{1,84,87} => {56}"	1649	1613	1472
"{33,80,84,94} => {78}"	140	139	325
"{21,33,35,56,69,78,80,84,87} => {52}"	481	314	414
"{33,35,52,87} => {80}"	894	873	947
"{21,33,35,52,69,78} => {94}"	1274	1274	1311
"{33,52,56,80,84} => {69}"	887	866	940
"{52,78,84,87,94} => {80}"	953	930	1004
"{33,56,69} => {1}"	1676	2112	1287
"{21,69,87} => {33}"	802	786	860
"{21,33,35,78} => {94}"	1277	1277	1314
"{33,69,84,87} => {52}"	729	1208	608
"{33,52,80} => {69}"	1006	981	1055
"{33,52,56,69,80,84,94} => {78}"	756	744	818
"{21,33,35,52,80,87} => {94}"	1284	1284	1321
"{21,33,94} => {80}"	1082	1049	1123
"{33,35,52,78,84} => {56}"	1016	989	1063
"{33,78,80,84,94} => {52}"	217	349	262
"{1,56,69,80,84} => {87}"	1691	1646	1505
"{1,56,80,84,87} => {78}"	1677	1632	1491
"{33,56,78,94} => {87}"	149	146	332
"{1,21,35,52,56,80,84} => {38}"	442	513	240
"{1,21,80,84,87,94} => {38}"	1760	1984	1566
"{56} => {60}"	609	649	523
"{52,60} => {35}"	533	593	553
"{1,21,52,56,69,78,87,94} => {38}"	356	427	154
"{33,35,52,69,78,94} => {80}"	789	774	848
"{56,69,80,84,87,94} => {52}"	226	353	266
"{56,78,80,84} => {21}"	1110	1237	637
"{21,33,35,56,69,78,87} => {52}"	447	280	380
"{33,35,69,84,94} => {52}"	52	31	31
"{94} => {21}"	272	376	289
"{21,84} => {33}"	1125	1087	1161
"{21,35,52,69,84} => {94}"	1293	1293	1330
"{21,33,56,69,84,87,94} => {80}"	950	927	1001
"{78,94} => {21}"	220	351	264
"{1,33,35,52,69,84,87} => {38}"	1756	1980	1562
"{33,52} => {87}"	1054	1023	1097
"{35,52,78,80,87} => {84}"	1158	1118	1192
"{21,33,52,56,69,87,94} => {35}"	502	335	435
"{33,56,69,84} => {1}"	1643	2101	1276
"{69,80,84} => {78}"	17	91	91
"{80,84,94} => {21}"	315	401	314
"{1,33,56,78} => {84}"	1678	1633	1492
"{21,52,56,69,78,87} => {35}"	514	347	447
"{1,21,33,52,56,69,80,84,87} => {38}"	434	505	232
"{21,56,78,84,94} => {80}"	673	670	744
"{33,35,52,56,78,94} => {80}"	713	706	780
"{21,33,56,78,80,94} => {87}"	998	973	1047
"{69,84} => {1}"	1706	2117	1292
"{35,52,56,78,80,94} => {87}"	990	965	1039
"{33,52,56,69,84} => {80}"	779	767	841
"{21,69,80,84,87,94} => {33}"	914	892	966
"{21,33,78,80,84,87} => {94}"	253	232	470
"{21,69,78,80,87} => {33}"	944	921	995
"{60,69,78,84,87,94} => {80}"	1405	1391	1421
"{1,33,78,80,87} => {38}"	1633	2543	734
"{35,52,69,78,84,87} => {33}"	1183	1137	1211
"{56,69,84,94} => {87}"	193	177	363
"{80,87,94} => {84}"	151	147	333
"{1,33,35,80,84,94} => {38}"	1770	1994	1576
"{52,69,78,80} => {33}"	1035	1006	1080
"{1,56,80,87} => {33}"	1715	1663	1522
"{33,69,78,84} => {52}"	1200	1249	649
"{1,33,69,78,84} => {38}"	1617	2534	725
"{21,52,69,78,80} => {94}"	1292	1292	1329
"{1,21,33,35,78} => {38}"	373	444	171
"{1,21,87,94} => {38}"	1765	1989	1571
"{33,35,78,84,87,94} => {80}"	819	801	875
"{69,78,80,94} => {21}"	306	396	309
"{33,35,52} => {80}"	686	682	756
"{33,52,56,69,87,94} => {80}"	755	743	817
"{33,35,52,56,69,84} => {80}"	909	888	962
"{33,52,80,84} => {56}"	806	790	864
"{21,35,80,84} => {94}"	1312	1312	1349
"{21,35,56,69,87,94} => {52}"	463	296	396
"{33,35,69,84} => {52}"	131	77	77
"{35,56,69,78,80,87,94} => {84}"	771	759	833
"{1,21,35,52,56,69,80,84,87} => {38}"	394	465	192
"{80,87} => {21}"	785	1214	614
"{1,33,69,78,80} => {87}"	1638	1605	1464
"{35,56,69,78,84} => {33}"	1080	1047	1121
"{33,35,56,69,80} => {94}"	261	235	473
"{35,56,69,84,87} => {78}"	763	751	825
"{56,84,87} => {69}"	29	95	95
"{35,56,87} => {84}"	778	766	840
"{52,56,69,80,84,87} => {33}"	1137	1098	1172
"{21,56,69,78,80,94} => {84}"	1065	1033	1107
"{56,69,80,87} => {52}"	666	1202	602
"{33,35,56,78,80} => {87}"	1247	1189	1263
"{56,60,69,78,87,94} => {84}"	1430	1416	1446
"{35,52,78,94} => {69}"	813	796	870
"{21,33,56,94} => {78}"	852	832	906
"{35,56,69,78,87} => {80}"	865	845	919
"{87} => {69}"	85	114	114
"{33,56,69,80,84,87} => {94}"	148	193	244
"{35,69,78,80,84} => {56}"	1231	1177	1251
"{35,52,56,94} => {69}"	844	824	898
"{69,87} => {94}"	150	194	245
"{33,52,56,69,87,94} => {84}"	940	917	991
"{1,33,69,78,80} => {84}"	1662	1623	1482
"{35,60,94} => {52}"	555	615	575
"{35,69,78,84,87} => {33}"	841	821	895
"{1,21,35,56,80,87,94} => {38}"	425	496	223
"{60,69,80,87,94} => {78}"	1356	1342	1372
"{21,33,69,84,94} => {87}"	1208	1157	1231
"{21,35,69,78,80,84,87,94} => {52}"	474	307	407
"{21,52,78,80} => {94}"	1295	1295	1332
"{35,78,80,84,87,94} => {56}"	693	689	763
"{60,69} => {33}"	596	527	671
"{35,80,84,87,94} => {78}"	1188	1142	1216
"{21,69,78,80,84,94} => {56}"	862	842	916
"{80,87} => {84}"	109	126	126
"{69,80} => {60}"	603	646	520
"{33,56,80} => {94}"	162	195	246
"{21,35,56,78,84,87,94} => {52}"	483	316	416
"{21,33,35,56} => {94}"	1297	1297	1334
"{35,52,56,80} => {69}"	908	887	961
"{21,52,69,84} => {35}"	484	317	417
"{33,35,52,69,78,80,84,87} => {56}"	851	831	905
"{60,69,78,80,84,87} => {56}"	613	537	681
"{56,78,80,87} => {1}"	1655	2105	1280
"{1,56,69} => {33}"	1690	1645	1504
"{33,35,69,78,80} => {56}"	786	772	846
"{33,35,52,69,87} => {84}"	875	855	929
"{21,35,78,80} => {94}"	1272	1272	1309
"{1,21,35,52,69,78,94} => {38}"	389	460	187
"{1,35,56,84,87} => {38}"	1741	1965	1547
"{1,33,35,52,69,84} => {38}"	1737	1961	1543
"{56,87,94} => {69}"	142	141	327
"{21,52,69,94} => {35}"	490	323	423
"{33,69,78,80} => {1}"	1673	2109	1284
"{21,56,78,84,94} => {33}"	1119	1081	1155
"{33,52,60,78,84,87} => {35}"	541	601	561
"{56,69,80,94} => {35}"	212	348	261
"{35,52,80} => {33}"	1226	1172	1246
"{35,60,78,84,94} => {52}"	550	610	570
"{52,69,78,80,84} => {33}"	877	857	931
"{33,56,69,78,80,84,94} => {52}"	276	379	292
"{35,69,78,80,84,87,94} => {52}"	48	28	28
"{52,69,84,94} => {78}"	746	736	810
"{33,56,94} => {52}"	290	387	300
"{33,56,87,94} => {78}"	191	175	361
"{52,56,80,84,87,94} => {78}"	966	942	1016
"{35,69,84,87,94} => {80}"	1097	1062	1136
"{35,69,78,84,94} => {80}"	1214	1162	1236
"{56,60,78,87,94} => {84}"	1358	1344	1374
"{1,56,69,78,84} => {33}"	1654	1617	1476
"{33,52,56,69} => {78}"	1048	1017	1091
"{33,69,80,84,94} => {21}"	310	398	311
"{33,56,69,78,80,87,94} => {60}"	1329	1421	1451
"{33,69,78,80,84} => {21}"	1172	1243	643
"{56,60} => {69}"	590	522	666
"{33,60,69,94} => {78}"	1416	1402	1432
"{35,52,69,84,87,94} => {56}"	1147	1107	1181
"{38,56,69,78,87} => {1}"	1626	1682	1368
"{52,78,80,87} => {94}"	268	242	480
"{33,35,60,69,87,94} => {52}"	525	585	545
"{35,52,56,69,80,84} => {87}"	1103	1068	1142
"{33,84,87} => {52}"	1159	1241	641
"{21,33,69,80,84,94} => {78}"	893	872	946
"{21,52,84,87} => {94}"	1269	1269	1306
"{1,33,52,69,94} => {38}"	1769	1993	1575
"{60,69,78,80,94} => {87}"	1384	1370	1400
"{56,60,80,84,94} => {69}"	1397	1383	1413
"{38,56,69,80} => {1}"	1605	1668	1354
"{1,21,33,35,56,94} => {38}"	374	445	172
"{33,35,80,87} => {84}"	753	742	816
"{21,33,69,84,87} => {56}"	1100	1065	1139
"{21,56} => {69}"	708	702	776
"{33,52,56,69,84,94} => {87}"	749	739	813
"{33,35,69,80,84,87} => {52}"	114	64	64
"{52,60,69,78,84,94} => {35}"	565	625	585
"{69,78,80,87,94} => {35}"	251	368	281
"{35,69,78,84} => {87}"	1144	1104	1178
"{21,84,94} => {33}"	988	963	1037
"{33} => {56}"	6	85	85
"{1,21,33,35,56,78,84} => {38}"	400	471	198
"{60,69,94} => {33}"	1375	1361	1391
"{21,33,56,78,84,94} => {87}"	1128	1090	1164
"{52,80,94} => {69}"	688	684	758
"{35,52,56,94} => {84}"	760	748	822
"{21,35,52,56,69,78,80} => {94}"	1290	1290	1327
"{1,21,56,80,84,87,94} => {38}"	1785	2009	1591
"{1,21,56,80,84,87} => {38}"	1746	1970	1552
"{33,69,80} => {78}"	11	88	88
"{1,69,84,87} => {80}"	1701	1654	1513
"{33,56,78,80,87} => {60}"	621	652	526
"{56,60,80,87} => {69}"	629	549	693
"{1,56,80,84,87} => {69}"	1650	1614	1473
"{21,52,56,69,78,80,87} => {35}"	508	341	441
"{1,21,33,35,56,69,78,80} => {38}"	375	446	173
"{33,35,52,56,87,94} => {69}"	943	920	994
"{33,52,69,80,94} => {84}"	765	753	827
"{33,35,87} => {78}"	1053	1022	1096
"{21,52,56,78,84,87,94} => {35}"	451	284	384
"{35,80,87,94} => {52}"	62	37	37
"{33,56,69,84,94} => {21}"	292	388	301
"{21,78,84,87,94} => {33}"	725	718	792
"{60,80} => {87}"	591	523	667
"{1,35,69,80,84} => {38}"	1722	1946	1528
"{33,52,80,84} => {35}"	55	34	34
"{35,52,69,84,94} => {56}"	743	733	807
"{35,52,94} => {84}"	1002	977	1051
"{35,56,78,94} => {52}"	60	36	36
"{21,33,69,80,87} => {78}"	761	749	823
"{69,80,84,87} => {94}"	170	198	249
"{1,21,33,35,56,69,84,94} => {38}"	360	431	158
"{33,35,52,94} => {80}"	871	851	925
"{1,33,35,69,94} => {38}"	1763	1987	1569
"{69,80,84} => {35}"	1012	1226	626
"{35,52,56,69,87} => {33}"	1220	1167	1241
"{21,33,52,80} => {94}"	1285	1285	1322
"{33,69,78,80,87} => {35}"	1032	1229	629
"{21,33,56,94} => {87}"	1168	1127	1201
"{33,56,69,94} => {80}"	180	168	354
"{21,33,56,69,80,87} => {94}"	254	233	471
"{1,21,52,56,78,87,94} => {38}"	384	455	182
"{35,52,80,84,94} => {87}"	795	779	853
"{33,60,69,87} => {80}"	593	525	669
"{21,78,94} => {80}"	973	949	1023
"{60,69,80,84,87} => {56}"	632	551	695
"{35,52,69} => {78}"	1033	1004	1078
"{38,78,80,84,87} => {1}"	1620	1678	1364
"{35,52,56,78,87,94} => {80}"	1008	983	1057
"{21,33,35,56,78,80,84} => {52}"	452	285	385
"{33,35,69,80,84,87} => {94}"	334	272	510
"{35,69,80} => {52}"	77	47	47
"{52,87} => {35}"	53	32	32
"{33,35,69,87} => {80}"	670	667	741
"{21,69,84,87} => {78}"	798	782	856
"{1,21,52,56,78,84,94} => {38}"	391	462	189
"{52,69,84,87,94} => {35}"	22	10	10
"{21,33,56,78,80,84,94} => {87}"	1179	1134	1208
"{1,21,52,84} => {38}"	443	514	241
"{35,69,84,94} => {78}"	1156	1116	1190
"{33,56,60,69,78,84,87} => {80}"	614	538	682
"{1,21,33,35,78,80,84} => {38}"	366	437	164
"{56,84,87,94} => {33}"	141	140	326
"{35,56,60,69,80,84,87} => {52}"	522	582	542
"{56,60,78,80,94} => {84}"	1396	1382	1412
"{33,35,78,94} => {84}"	824	806	880
"{33,35,52,56,94} => {80}"	698	694	768
"{52,56,69,78,84} => {35}"	71	45	45
"{56,60,69,80,84,94} => {33}"	1359	1345	1375
"{21,56,78,84,87,94} => {69}"	855	835	909
"{1,33,78,80} => {56}"	1700	1653	1512
"{1,33,52,69,78} => {38}"	1764	1988	1570
"{33,60,69,94} => {84}"	1394	1380	1410
"{33,56,60,78,87,94} => {69}"	1367	1353	1383
"{21,33,56,69,84,87} => {78}"	849	829	903
"{21,33,52,56,69,84,87} => {35}"	505	338	438
"{1,35,52,78,94} => {38}"	1754	1978	1560
"{60,94} => {78}"	1386	1372	1402
"{52,56,60,69,78,94} => {35}"	519	579	539
"{56,60,69,80,87,94} => {33}"	1412	1398	1428
"{60,78,84,94} => {69}"	1360	1346	1376
"{1,21,33,35,56,87,94} => {38}"	367	438	165
"{33,52,56,69,80,94} => {35}"	92	56	56
"{1,56,78,80,84,87} => {38}"	1603	2529	720
"{69,78,80,84,87} => {52}"	1108	1236	636
"{21,33,52,56,78,80,84,87,94} => {35}"	492	325	425
"{52,69,78} => {94}"	333	271	509
"{33,52,56,80,84,94} => {69}"	812	795	869
"{35,78,84} => {87}"	700	696	770
"{33,35,69,80} => {56}"	1092	1058	1132
"{60,69,87} => {56}"	615	539	683
"{33,52,56,78,87} => {69}"	938	915	989
"{35,69,78} => {33}"	801	785	859
"{21,56,78,80,84} => {87}"	984	959	1033
"{33,52,56,78,80,84,94} => {87}"	697	693	767
"{33,35,52,69,87,94} => {78}"	1162	1121	1195
"{56,60,69,80,94} => {78}"	1382	1368	1398
"{33,52,56,78,87} => {94}"	338	275	513
"{52,56,69,78,80,84} => {94}"	313	261	499
"{33,60,80,84,94} => {56}"	1357	1343	1373
"{35,56,87,94} => {84}"	981	956	1030
"{33,56,78,80} => {1}"	1675	2111	1286
"{52,69,78,94} => {35}"	118	68	68
"{35,52,56,69} => {84}"	845	825	899
"{1,33,87} => {56}"	1659	1620	1479
"{21,33,52,56,80,84,94} => {35}"	510	343	443
"{33,35,69,78,84} => {56}"	1141	1101	1175
"{52,56,60,84,87} => {35}"	568	628	588
"{21,33,35,56,84} => {94}"	1270	1270	1307
"{52,87,94} => {35}"	86	52	52
"{33,52,56,60,69,78,87,94} => {35}"	570	630	590
"{1,21,35,52,56,78,84} => {38}"	414	485	212
"{56,60,87,94} => {80}"	1381	1367	1397
"{33,52,69,78,84,94} => {35}"	39	22	22
"{1,35,52,78,84,87,94} => {38}"	1744	1968	1550
"{1,69,80,84,87} => {38}"	1632	2542	733
"{52,56,84,87,94} => {78}"	1013	987	1061
"{35,56,60,69,78,80} => {52}"	549	609	569
"{33,56,60,84,94} => {80}"	1388	1374	1404
"{52,69,78,84,87} => {33}"	848	828	902
"{1,21,33,35,52,69,84,87} => {38}"	342	413	140
"{33,35,52,84,87,94} => {80}"	767	755	829
"{35,52,78,80,87,94} => {84}"	971	947	1021
"{78,80,87,94} => {52}"	249	367	280
"{33,35,56,84} => {87}"	1067	1035	1109
"{60,69,94} => {84}"	1400	1386	1416
"{33,56,60,94} => {80}"	1402	1388	1418
"{33,52,56,60,78,84,87} => {35}"	528	588	548
"{1,21,69,78,87,94} => {38}"	1740	1964	1546
"{60,84,94} => {87}"	1369	1355	1385
"{35,52,69,80,84,87} => {33}"	1149	1109	1183
"{1,33,56,80} => {78}"	1672	1631	1490
"{33,56,78,84} => {69}"	61	105	105
"{56,69} => {87}"	99	121	121
"{1,21,52,78,80,87} => {38}"	386	457	184
"{35,56,60,84} => {52}"	547	607	567
"{33,78,80,84} => {1}"	1657	2106	1281
"{35,52,78,84,87} => {69}"	1204	1154	1228
"{33,56,69,78,84,94} => {21}"	239	362	275
"{52,78,94} => {87}"	709	703	777
"{1,33,56,69,80,87} => {84}"	1665	1626	1485
"{21,78,87,94} => {69}"	1022	994	1068
"{1,33,56,69,78,87} => {80}"	1664	1625	1484
"{35,52,78,87} => {69}"	1241	1184	1258
"{56,69,78,84,94} => {21}"	257	371	284
"{69,84,94} => {35}"	294	389	302
"{21,33,52,87} => {94}"	1280	1280	1317
"{56,60,78,80,94} => {87}"	1406	1392	1422
"{33,35,56,69,78,80,84} => {87}"	977	953	1027
"{21,33,35,56,69,78,80,87} => {52}"	503	336	436
"{33,35,87,94} => {84}"	922	900	974
"{33,35,80,87,94} => {52}"	97	58	58
"{1,21,33,35,52,56,78,94} => {38}"	398	469	196
"{33,78,87} => {84}"	31	97	97
"{35,69,84,87} => {80}"	726	719	793
"{35,56,69,80,84,87} => {52}"	24	11	11
"{60,84} => {56}"	592	524	668
"{33,35,60,78} => {52}"	523	583	543
"{33,35,56,84,87,94} => {52}"	19	8	8
"{33,35,52,69,78,84} => {87}"	839	819	893
"{33,69,78,84} => {35}"	739	1209	609
"{33,56,69,78,94} => {52}"	219	350	263
"{1,21,52,56,78,80,94} => {38}"	437	508	235
"{33,69,80,87} => {52}"	1045	1231	631
"{21,56,84,94} => {33}"	1227	1173	1247
"{33,60,84,87,94} => {80}"	1413	1399	1429
"{1,21,35,52,69,78,87,94} => {38}"	343	414	141
"{21,35,87} => {94}"	1310	1310	1347
"{33,87} => {60}"	649	658	532
"{84,94} => {78}"	156	152	338
"{52,56,69,87,94} => {78}"	731	723	797
"{1,21,33,52,56,69,78,94} => {38}"	383	454	181
"{21,33,69,80,84,87} => {94}"	221	217	455
"{33,52,56,87} => {84}"	734	726	800
"{33,56,80,87,94} => {84}"	194	178	364
"{56,78,80} => {94}"	164	197	248
"{1,69,78,80,87} => {33}"	1681	1636	1495
"{33,56,80,87,94} => {78}"	177	166	352
"{1,21,52,69,94} => {38}"	439	510	237
"{33,52,78,87} => {56}"	1017	990	1064
"{35,80,84,94} => {87}"	1174	1131	1205
"{21,35,78,80,87,94} => {52}"	466	299	399
"{52,56,69,78,80,84,94} => {87}"	1047	1016	1090
"{21,52,56,80,84,94} => {35}"	479	312	412
"{33,35,56,69,78,84} => {52}"	26	12	12
"{33,52,69,87,94} => {78}"	752	741	815
"{33,35,69,80,94} => {56}"	748	738	812
"{38,69,78,80,84} => {1}"	1622	1679	1365
"{33,60,69,87} => {78}"	646	563	707
"{60} => {78}"	638	556	700
"{33,52,56,69,80,94} => {78}"	1058	1027	1101
"{21,33,56,80,87} => {94}"	326	267	505
"{33,80,84} => {69}"	108	125	125
"{21,33,80} => {94}"	293	252	490
"{60,80,87,94} => {69}"	1414	1400	1430
"{21,78,80,84,94} => {56}"	870	850	924
"{69} => {80}"	45	100	100
"{1,33,35,56,69,80,94} => {38}"	1736	1960	1542
"{33,35,69,80,87} => {56}"	838	818	892
"{60,87} => {78}"	586	520	664
"{33,52,78,80,84,87} => {69}"	715	708	782
"{35,78,80,87} => {33}"	770	758	832
"{1,21,35,69,78,84} => {38}"	419	490	217
"{33,35,52,56,78,80} => {69}"	886	865	939
"{1,21,35,78,80,94} => {38}"	357	428	155
"{1,56,78} => {38}"	1628	2539	730
"{33,52,56,87,94} => {69}"	674	671	745
"{33,80,84} => {87}"	98	120	120
"{21,52,69,84,87} => {94}"	1304	1304	1341
"{1,80,84} => {56}"	1713	1661	1520
"{69,78,84,94} => {56}"	178	167	353
"{33,78,80,84,94} => {69}"	199	183	369
"{56} => {52}"	965	1224	624
"{1,33,56,80,84} => {78}"	1688	1643	1502
"{1,33,35,52,56,80,84,87} => {38}"	1725	1949	1531
"{1,33,56,69,78,84} => {80}"	1683	1638	1497
"{21,56,69,78,87,94} => {80}"	1251	1193	1267
"{52,69,78} => {56}"	1120	1082	1156
"{21,56,69} => {80}"	1154	1114	1188
"{1,21,33,35,52,69,78,80,94} => {38}"	379	450	177
"{1,21,33,35,56,69,78,80,94} => {38}"	427	498	225
"{21,84,87,94} => {56}"	1011	986	1060
"{33,35,80,84,94} => {69}"	1163	1122	1196
"{1,21,33,52,56,80,84} => {38}"	362	433	160
"{33,52,56,69,84} => {94}"	328	268	506
"{1,33,69,84} => {87}"	1712	1660	1519
"{33,52,56} => {87}"	945	922	996
"{78,84,94} => {52}"	327	407	320
"{1,21,33,35,56,69,78,84,94} => {38}"	428	499	226
"{35,56,78,80,84,87} => {94}"	211	211	449
"{33,56,80} => {35}"	787	1215	615
"{56,94} => {69}"	209	190	376
"{1,56} => {38}"	1608	2531	722
"{1,35,52,56,69,78,80,84,87} => {38}"	1761	1985	1567
"{1,33,56,80} => {87}"	1687	1642	1501
"{33,56,69,78} => {80}"	102	122	122
"{56,69,84} => {21}"	1111	1238	638
"{1,35,56,78,80,87} => {38}"	1779	2003	1585
"{33,52,69,78,84,94} => {87}"	699	695	769
"{21,33,69,78,80,94} => {87}"	719	712	786
"{21,56,69,87,94} => {33}"	1042	1012	1086
"{21,35,56,69,78,80,84} => {52}"	499	332	432
"{21,33,35,52,56,69,84} => {94}"	1314	1314	1351
"{35,52,78,87} => {56}"	867	847	921
"{21,52,69,84,87,94} => {35}"	449	282	382
"{33,35,52,56,84,87} => {80}"	949	926	1000
"{1,33,56,84} => {80}"	1707	1657	1516
"{35,87,94} => {56}"	1030	1002	1076
"{35,52,69,84,87} => {94}"	305	257	495
"{56,78,84} => {21}"	1060	1232	632
"{80,94} => {60}"	1343	1426	1456
"{33,78,84,94} => {52}"	304	395	308
"{33,52,87,94} => {56}"	1252	1194	1268
"{33,35,56,60,69,87,94} => {52}"	578	638	598
"{1,35,52,69,78,80,84,87} => {38}"	1739	1963	1545
"{33,80,84,94} => {35}"	332	409	322
"{33,35,52,56,80,87,94} => {84}"	974	950	1024
"{33,35,84} => {94}"	263	237	475
"{56,80,84,94} => {33}"	202	186	372
"{33,35,52,69,78,80,84} => {87}"	1001	976	1050
"{35,52,69,84,87} => {78}"	1000	975	1049
"{21,33,35,52,56,80,84,87} => {94}"	1267	1267	1304
"{33,78,84,94} => {60}"	1336	1423	1453
"{33,56,60,78} => {87}"	657	572	716
"{33,35,52,78,80,84} => {87}"	1023	995	1069
"{52,56,80,84} => {35}"	33	16	16
"{1,21,35,56,69,80,84,87} => {38}"	424	495	222
"{60,80,84,87} => {56}"	651	567	711
"{56,60,69,94} => {87}"	1374	1360	1390
"{1,21,33,56,69,78,87} => {38}"	1794	2018	1600
"{35,69,78} => {80}"	987	962	1036
"{35,52,56,84} => {87}"	947	924	998
"{52,84,87,94} => {78}"	694	690	764
"{33,35,60,69,78,84,94} => {52}"	553	613	573
"{1,21,35,56,78,84,94} => {38}"	426	497	224
"{52,60,80,84,87} => {35}"	558	618	578
"{52} => {84}"	1115	1077	1151
"{56,60,80,84,87,94} => {69}"	1408	1394	1424
"{33,52,69,80,84} => {78}"	1109	1073	1147
"{1,21,52,56,69,84,87,94} => {38}"	370	441	168
"{1,33,78} => {38}"	1611	2533	724
"{33,35,52,69,84,87} => {94}"	269	243	481
"{1,21,52,56,69,80,84,94} => {38}"	421	492	219
"{56,80,87} => {60}"	604	647	521
"{21,35,56,69,80,84,87} => {94}"	1311	1311	1348
"{35,52,69,78,84,87} => {94}"	337	274	512
"{21,35,52,80,84,87} => {94}"	1305	1305	1342
"{33,52,69,78,84} => {87}"	1074	1042	1116
"{33,80,84} => {1}"	1708	2118	1293
"{21,33,52,56,78,80,84,87} => {35}"	491	324	424
"{33,60,69,80,84} => {56}"	630	550	694
"{35,52,56,80,87} => {78}"	773	761	835
"{60,80,84} => {87}"	608	534	678
"{35,56,78,87} => {84}"	986	961	1035
"{56,69,87,94} => {33}"	165	158	344
"{35,52,69,80,87} => {84}"	679	676	750
"{1,35,52,56,69,87,94} => {38}"	1762	1986	1568
"{21,69,80,84,94} => {87}"	915	893	967
"{1,33} => {84}"	1685	1640	1499
"{33,60,80,84,87,94} => {69}"	1368	1354	1384
"{33,56,87,94} => {21}"	255	369	282
"{33,80} => {35}"	680	1204	604
"{84} => {78}"	73	108	108
"{33,35,56,80,84} => {52}"	66	40	40
"{33,69,78,94} => {84}"	198	182	368
"{33,56,69,80} => {94}"	179	202	253
"{35,52,69,84,94} => {78}"	1075	1043	1117
"{1,33,52,78,84,94} => {38}"	1735	1959	1541
"{21,33,35,69,78,80,84,94} => {52}"	511	344	444
"{35,52,56,78,84,87} => {33}"	1068	1036	1110
"{33,52,56,69,84,87} => {78}"	1134	1095	1169
"{33,35,78,84} => {87}"	808	792	866
"{52,56,69,87} => {94}"	321	264	502
"{69,80,87,94} => {84}"	159	155	341
"{21,33,78,87} => {56}"	772	760	834
"{33,52,56,78,80,87} => {94}"	302	256	494
"{33,78,80,84,87,94} => {21}"	256	370	283
"{33,35,56,60,80,87} => {52}"	532	592	552
"{35,52,69,78,84,87,94} => {56}"	781	769	843
"{35,52,56,78,94} => {87}"	722	715	789
"{1,33,84,87} => {78}"	1637	1604	1463
"{1,69,78,84} => {38}"	1627	2538	729
"{33,87} => {78}"	2	82	82
"{33,35,52,56,78,94} => {69}"	1107	1072	1146
"{21,56,78,84} => {33}"	827	809	883
"{33,35,69,87,94} => {80}"	1095	1060	1134
"{78,80,87} => {33}"	5	84	84
"{33,35,60,84,87} => {52}"	545	605	565
"{35,56,69,84,94} => {80}"	682	678	752
"{1,21,33,52,56,78,80,84} => {38}"	346	417	144
"{33,69,78,94} => {80}"	192	176	362
"{33,56,69,78,84} => {1}"	1696	2113	1288
"{21,33,78,84} => {69}"	896	875	949
"{1,56,69,87} => {80}"	1692	1647	1506
