Name	UserRank	AHPRank	SVMRank
"{35,52,56,69,78,87} => {84}"	982	970	1079
"{35,56,69} => {87}"	1064	1043	1152
"{21,56,69,84} => {87}"	1362	1310	1419
"{56,87,94} => {78}"	262	240	483
"{33,52,56,60,69,78,80,87,94} => {35}"	714	800	741
"{33,52,56,69,94} => {80}"	1220	1181	1290
"{1,21,52,56,84,87} => {38}"	527	618	247
"{21,33,35,78,84} => {52}"	634	415	536
"{1,21,33,52,69,78,84,87} => {38}"	506	597	226
"{56,69,80,87} => {35}"	1036	1706	833
"{56,60,69} => {78}"	870	752	956
"{21,33,52,56,78,84,87,94} => {35}"	656	437	558
"{1,78,80,84} => {38}"	2148	3376	982
"{52,60,69,87} => {35}"	774	860	801
"{1,21,33,52,69,78,80} => {38}"	593	684	313
"{33,56,69,84,94} => {80}"	275	252	495
"{33,56,69,80,87} => {35}"	1060	1708	835
"{33,35,78,80,84,87,94} => {56}"	1127	1101	1210
"{33,60,69,84} => {56}"	849	737	941
"{33,78} => {94}"	254	278	339
"{33,35,84,87} => {94}"	338	312	622
"{1,21,35,52,56,80,84,87} => {38}"	481	572	201
"{1,56,69,78,80,87} => {38}"	2176	3390	996
"{21,56,69,80,84,87} => {78}"	1506	1445	1554
"{35,56,60,78,87,94} => {52}"	722	808	749
"{33,56,60,84} => {80}"	827	718	922
"{33,35,56,69,78,80,84,87,94} => {52}"	125	67	67
"{33,56,80,84,87,94} => {69}"	229	215	458
"{1,56,69,78,84,87} => {38}"	2195	3402	1008
"{21,80,84,87} => {94}"	289	286	596
"{52,56,60,69,78,87} => {35}"	720	806	747
"{52,84,94} => {78}"	1513	1452	1561
"{1,21,35,84,94} => {38}"	574	665	294
"{35,52,69,78,84} => {94}"	403	351	661
"{33,52,78} => {69}"	1038	1019	1128
"{21,78} => {69}"	1082	1060	1169
"{60,84,87} => {80}"	851	738	942
"{21,56,78,94} => {80}"	1406	1351	1460
"{33,52,56,84,87} => {35}"	119	63	63
"{33,56,69,87,94} => {52}"	453	550	422
"{1,33,56,78,87} => {38}"	2191	3400	1006
"{52,69,84} => {78}"	1410	1355	1464
"{35,78,80,84} => {56}"	958	949	1058
"{69,80,87} => {21}"	1222	1727	854
"{56,60,80,87} => {84}"	875	756	960
"{21,33,52,56,80,87} => {35}"	646	427	548
"{52,56,69,80,87} => {78}"	1157	1128	1237
"{1,21,33,52,69,94} => {38}"	566	657	286
"{52,60,78,84,87} => {35}"	761	847	788
"{35,69,80,94} => {52}"	105	55	55
"{56,69,78,84,87,94} => {80}"	213	204	447
"{33,35,56,60,78,80,84,87,94} => {52}"	703	789	730
"{33,52,56,60,80,94} => {35}"	695	781	722
"{21,35,56,69,78,80,84,87} => {52}"	640	421	542
"{35,52,69,78,80,84,87} => {56}"	1309	1260	1369
"{52,56,78,84,94} => {87}"	1090	1067	1176
"{33,52,78,84,94} => {69}"	1069	1048	1157
"{21,33,94} => {56}"	1451	1395	1504
"{35,56,69,78,80,84,87,94} => {52}"	28	14	14
"{21,33,56,69,80,87} => {84}"	1439	1384	1493
"{1,21,33,52,56,84,87} => {38}"	548	639	268
"{69,80,84} => {52}"	1014	1703	830
"{21,33,78,80,84,87,94} => {69}"	1109	1086	1195
"{69,80,84,94} => {56}"	252	234	477
"{21,78,80,84,87} => {94}"	319	302	612
"{33,60,69,80,84,87} => {78}"	841	729	933
"{33,56,69,78,80,87} => {60}"	802	879	697
"{33,52,56,78,80,84,87} => {69}"	1371	1318	1427
"{21,56,69,78} => {87}"	1551	1486	1595
"{33,52,87} => {69}"	1531	1469	1578
"{52,69,78,80,94} => {87}"	1112	1088	1197
"{52,56,84} => {33}"	1477	1417	1526
"{33,35,52,56,78,80,84,87} => {94}"	293	289	599
"{33,69,78,94} => {87}"	247	229	472
"{33,60,80,84} => {87}"	790	693	897
"{1,33,69,78,87} => {38}"	2168	3384	990
"{33,52,69,87} => {84}"	1035	1017	1126
"{69,78,84,87,94} => {80}"	251	233	476
"{33,56,69,94} => {78}"	221	210	453
"{1,21,35,52,78} => {38}"	549	640	269
"{1,21,52,78,87,94} => {38}"	490	581	210
"{1,21,33,35,69,80,87,94} => {38}"	575	666	295
"{33,52,56,60,69,80} => {35}"	747	833	774
"{33,56,84,87,94} => {21}"	405	526	398
"{1,21,35,69,80,84} => {38}"	559	650	279
"{35,56,78,80,84} => {69}"	1228	1188	1297
"{52,69,78,94} => {84}"	1091	1068	1177
"{1,21,33,35,52,69,78,87} => {38}"	533	624	253
"{35,56,78,87,94} => {52}"	133	72	72
"{35,56,84,87} => {69}"	976	964	1073
"{35,78,80} => {94}"	292	288	598
"{33,52,56,80} => {94}"	455	376	686
"{33,52,69,78,84} => {94}"	314	299	609
"{1,21,52,69,78,84,87,94} => {38}"	597	688	317
"{52,56,78,84,87} => {94}"	333	310	620
"{78,80,94} => {21}"	296	477	349
"{21,33,84} => {87}"	1015	999	1108
"{56,69,78,87,94} => {35}"	331	495	367
"{52,56,78} => {94}"	411	354	664
"{69} => {52}"	1204	1725	852
"{1,21,35,52,80,94} => {38}"	580	671	300
"{78,80,84,87} => {56}"	89	143	143
"{52,56,69,78,84,87} => {80}"	1011	996	1105
"{35,52,78,84} => {56}"	1254	1212	1321
"{21,35,56,80} => {52}"	678	459	580
"{33,35,52,69,94} => {56}"	1054	1035	1144
"{56,78} => {94}"	240	276	337
"{33,35,52,56,80,84,94} => {69}"	1097	1074	1183
"{69,78,87,94} => {33}"	210	203	446
"{33,35,52,56,69,80} => {87}"	1279	1234	1343
"{21,78,84} => {56}"	919	917	1026
"{35,56,69,80,94} => {84}"	1177	1143	1252
"{69,78,84,87} => {56}"	164	174	174
"{56,60,69,84} => {78}"	833	722	926
"{33,56,69,78,80,87} => {94}"	244	277	338
"{35,84,87} => {52}"	158	89	89
"{56,69,84,94} => {21}"	284	473	345
"{21,33,52,69,78} => {35}"	647	428	549
"{35,52,56,78,84,94} => {69}"	1009	994	1103
"{56,69,78,80} => {60}"	788	874	692
"{21,33,56,80,84,87,94} => {69}"	1134	1107	1216
"{21,52,56,69,78,80,84} => {35}"	620	401	522
"{33,35,52,69,80} => {87}"	1442	1387	1496
"{52,69,78} => {84}"	1512	1451	1560
"{21,56,84,94} => {87}"	1056	1037	1146
"{21,33,52,84,87,94} => {35}"	662	443	564
"{33,56,84,87} => {52}"	1453	1744	871
"{56,78,94} => {69}"	236	220	463
"{33,56,69,78,94} => {84}"	204	199	442
"{33,56,69,78,80,87} => {52}"	1447	1743	870
"{33,56,60} => {69}"	839	727	931
"{21,33,56,80,84,94} => {87}"	1316	1266	1375
"{33,35,69,80,84,87,94} => {56}"	1495	1434	1543
"{33,78,84,87} => {60}"	882	898	716
"{56,60,78,87} => {33}"	812	707	911
"{33,52,56,78,84,94} => {69}"	1522	1461	1570
"{1,21,35,52,80,87,94} => {38}"	502	593	222
"{33,56,80,84} => {78}"	112	154	154
"{52,69,84,94} => {80}"	1055	1036	1145
"{52,56,60,69,94} => {35}"	750	836	777
"{33,56,80,84,94} => {21}"	412	530	402
"{33,52,69,84,94} => {87}"	1137	1110	1219
"{52,56,80,87,94} => {78}"	1030	1013	1122
"{21,33,52,56,69,78,84,94} => {35}"	665	446	567
"{52,94} => {78}"	980	968	1077
"{21,56,69,80,84,87} => {33}"	1044	1025	1134
"{35,52,84,87} => {69}"	1295	1247	1356
"{56,69,78,80} => {87}"	101	150	150
"{21,35,56,78,80,87} => {52}"	616	397	518
"{33,60,69} => {78}"	810	705	909
"{33,52,69,78,84,94} => {56}"	985	972	1081
"{21,80,87} => {69}"	1507	1446	1555
"{33,35,56,84,94} => {69}"	1093	1070	1179
"{33,35,52,80} => {94}"	389	342	652
"{21,69,78,84,94} => {33}"	1440	1385	1494
"{33,78,84,94} => {69}"	227	214	457
"{33,52,94} => {35}"	134	73	73
"{33,80,84} => {52}"	1025	1704	831
"{33,52,56} => {80}"	1261	1218	1327
"{1,21,52,78,84,87} => {38}"	528	619	248
"{33,35,52,69,80,84} => {94}"	349	316	626
"{21,69,78,80,84} => {56}"	1436	1381	1490
"{33,69,78,87,94} => {80}"	238	222	465
"{21,33,87} => {94}"	434	368	678
"{33,52,78,80,84} => {87}"	1125	1099	1208
"{56,60,78,80,84,87} => {33}"	893	771	975
"{35,52,80,87} => {78}"	1517	1456	1565
"{33,35,56,69,78,80,87,94} => {52}"	153	87	87
"{33,35,52,56,80} => {78}"	1215	1176	1285
"{78} => {35}"	990	1701	828
"{33,78,87} => {60}"	853	891	709
"{33,56,78,87} => {69}"	16	111	111
"{33,35,56,78,94} => {69}"	1516	1455	1564
"{35,52,56,69,84} => {80}"	1235	1195	1304
"{33,56,69} => {87}"	9	108	108
"{33,56,87,94} => {84}"	202	197	440
"{21,78,87} => {56}"	1360	1308	1417
"{52,84,94} => {87}"	1027	1010	1119
"{56,78,80,87,94} => {35}"	449	549	421
"{21,35,56,69,80,84,87,94} => {52}"	606	387	508
"{56,80,84,94} => {35}"	458	552	424
"{33,56,69,78,84,87} => {52}"	1474	1747	874
"{33,35,56,69,87} => {80}"	916	914	1023
"{33,56,69,78,87} => {35}"	942	1694	821
"{33,35,69,80,94} => {52}"	97	50	50
"{33,56,78,84,87,94} => {35}"	404	525	397
"{80,87} => {52}"	1256	1730	857
"{1,21,35,78,80,84,87,94} => {38}"	550	641	270
"{21,33,80,84,87,94} => {69}"	1192	1157	1266
"{56,69,78,80,87,94} => {33}"	268	245	488
"{21,35,56,78,84,94} => {52}"	604	385	506
"{35,60,80,84} => {52}"	751	837	778
"{52,60,69,80,87,94} => {35}"	698	784	725
"{52,60,69,84,87} => {35}"	777	863	804
"{33,69,78,87} => {56}"	64	130	130
"{52,56,69,80,84} => {33}"	1524	1462	1571
"{35,69,78,80,84,94} => {87}"	1497	1436	1545
"{80,84} => {35}"	937	1692	819
"{35,56,60,69,78,80,94} => {52}"	733	819	760
"{21,56,84} => {33}"	1250	1208	1317
"{1,56,80,84,87} => {38}"	2183	3395	1001
"{69,87,94} => {52}"	447	547	419
"{33,35,56,60,78,84,87} => {52}"	692	778	719
"{35,80,84,94} => {56}"	977	965	1074
"{21,33,56,69,80,84} => {78}"	1503	1442	1551
"{21,33,56,69,80,94} => {87}"	1378	1325	1434
"{21,69,80} => {87}"	1113	1089	1198
"{33,69,84,87} => {21}"	1169	1719	846
"{35,56,69,78,87} => {33}"	1028	1011	1120
"{33,69,80,87} => {84}"	34	116	116
"{33,52,56,60,78,80,84,87} => {35}"	694	780	721
"{33,56,60,69,78} => {87}"	868	750	954
"{52,56,80,84,87} => {33}"	1133	1106	1215
"{1,33,69,78,80} => {38}"	2186	3397	1003
"{33,84,87} => {60}"	796	876	694
"{1,21,52,56,69,78} => {38}"	563	654	283
"{1,56,78,87} => {38}"	2190	3399	1005
"{1,21,33,52,56,78,80,84,94} => {38}"	517	608	237
"{78,80} => {84}"	57	126	126
"{21,69,80,84} => {87}"	1126	1100	1209
"{33,60,69,78,80} => {56}"	872	753	957
"{33,52,56,80,84,87} => {35}"	107	57	57
"{33,35,52,84,87,94} => {69}"	969	958	1067
"{35,84,87} => {56}"	1195	1159	1268
"{1,21,35,69,84,87} => {38}"	531	622	251
"{33,56,69,94} => {35}"	376	514	386
"{21,33,52,56,69,84,87,94} => {35}"	660	441	562
"{33,35,56,60,80,84,87} => {52}"	716	802	743
"{35,56,60,87,94} => {52}"	758	844	785
"{52,87} => {33}"	1240	1199	1308
"{33,56,60,69,84,87} => {80}"	854	740	944
"{52,78,84} => {94}"	299	293	603
"{33,52,60,69,84,94} => {35}"	738	824	765
"{21,69,80,87,94} => {78}"	1179	1144	1253
"{56,69,80} => {60}"	830	888	706
"{56,60,78,84,87} => {33}"	874	755	959
"{21,33,56,69,87,94} => {80}"	1252	1210	1319
"{52,87,94} => {80}"	1479	1419	1528
"{56,69,84,87,94} => {78}"	266	243	486
"{21,80,94} => {33}"	1554	1489	1598
"{56,60,78,80} => {84}"	844	732	936
"{33,52,60,69,78,87,94} => {35}"	707	793	734
"{21,33,69,80} => {87}"	1048	1029	1138
"{33,52,56,80,94} => {69}"	996	982	1091
"{1,21,33,35,56,69,80,87} => {38}"	581	672	301
"{33,56,78,84} => {35}"	1547	1751	878
"{78,87} => {80}"	40	118	118
"{21,33,56} => {80}"	1491	1430	1539
"{33,56,69,80} => {87}"	120	158	158
"{56,69,84,94} => {52}"	302	481	353
"{1,21,33,52,78} => {38}"	497	588	217
"{33,69,78,87} => {21}"	1302	1736	863
"{21,56,69,84,87,94} => {78}"	1383	1329	1438
"{35,60,69,80,84,94} => {52}"	699	785	726
"{69,78,80} => {84}"	129	160	160
"{78,87,94} => {84}"	222	211	454
"{52,69,78,94} => {80}"	1140	1113	1222
"{35} => {94}"	401	349	659
"{52,56,60,80,84} => {35}"	780	866	807
"{33,56,80,84} => {52}"	1003	1702	829
"{21,52,56,78,80,84,94} => {35}"	657	438	559
"{1,21,33,35,78,80,94} => {38}"	500	591	220
"{1,21,33,35,52,56,69,80} => {38}"	489	580	209
"{60,69,78,84,87} => {80}"	897	775	979
"{33,52,56,60,78,87,94} => {35}"	729	815	756
"{33,69,80,84} => {60}"	817	884	702
"{69,78,84,94} => {52}"	395	522	394
"{33,35,69,78,80} => {94}"	397	346	656
"{1,21,52,56,80,84,94} => {38}"	514	605	234
"{33,35,52,84,87,94} => {56}"	1356	1304	1413
"{60,69,78,84,87} => {56}"	886	765	969
"{1,21,33,35,52,69,80,84,94} => {38}"	496	587	216
"{1,21,52,78,84} => {38}"	585	676	305
"{33,69,80,84,87,94} => {35}"	309	485	357
"{56,60,84,87} => {33}"	838	726	930
"{33,35,78,84,87,94} => {56}"	1355	1303	1412
"{1,21,52,56,69,84} => {38}"	599	690	319
"{1,21,35,56,84} => {38}"	524	615	244
"{21,52,69,78,84,94} => {35}"	623	404	525
"{21,33,84,87} => {78}"	923	920	1029
"{52,56,69,78,80} => {84}"	1000	986	1095
"{33,35,69,78,80,84,94} => {87}"	959	950	1059
"{21,33,69,78,80,84} => {87}"	1155	1126	1235
"{52,56,60,69} => {35}"	785	871	812
"{52,56,60,78,84} => {35}"	767	853	794
"{21,33,52,69,80,84} => {35}"	673	454	575
"{21,33,78,84} => {56}"	1258	1215	1324
"{33,35,56,60,69,80} => {52}"	717	803	744
"{35,52,56,69,87} => {94}"	394	345	655
"{33,35,69,78,80,87,94} => {56}"	1310	1261	1370
"{21,33,52,56,69,87} => {35}"	637	418	539
"{56,69,78,84,87} => {60}"	815	883	701
"{56,87} => {21}"	1034	1705	832
"{35,52,69,80,87,94} => {33}"	1542	1479	1588
"{21,69,78} => {56}"	1086	1064	1173
"{21,33,52,56} => {35}"	652	433	554
"{33,35,52,80,87,94} => {69}"	1212	1174	1283
"{35,56,60,80} => {52}"	764	850	791
"{33,80,84,94} => {78}"	185	184	427
"{21,33,35,56,69,78,80,84,87} => {52}"	668	449	570
"{33,35,52,87} => {80}"	1429	1374	1483
"{33,52,56,80,84} => {69}"	1425	1370	1479
"{52,78,84,87,94} => {80}"	1469	1411	1520
"{21,69,87} => {33}"	1374	1321	1430
"{33,69,84,87} => {52}"	940	1693	820
"{33,52,80} => {69}"	1514	1453	1562
"{33,52,56,69,80,84,94} => {78}"	948	939	1048
"{33,35,52,78,84} => {56}"	1120	1094	1203
"{33,78,80,84,94} => {52}"	291	476	348
"{33,56,78,94} => {87}"	237	221	464
"{1,21,35,52,56,80,84} => {38}"	532	623	252
"{56} => {60}"	859	893	711
"{52,60} => {35}"	708	794	735
"{1,21,52,56,69,78,87,94} => {38}"	543	634	263
"{33,35,52,69,78,94} => {80}"	1365	1312	1421
"{56,69,80,84,87,94} => {52}"	298	478	350
"{56,78,80,84} => {21}"	1176	1721	848
"{21,33,35,56,69,78,87} => {52}"	602	383	504
"{33,35,69,84,94} => {52}"	126	68	68
"{94} => {21}"	336	497	369
"{21,33,56,69,84,87,94} => {80}"	1467	1409	1518
"{78,94} => {21}"	382	516	388
"{35,52,78,80,87} => {84}"	1213	1175	1284
"{21,33,52,56,69,87,94} => {35}"	633	414	535
"{69,80,84} => {78}"	10	109	109
"{80,84,94} => {21}"	360	510	382
"{21,52,56,69,78,87} => {35}"	691	472	593
"{1,21,33,52,56,69,80,84,87} => {38}"	526	617	246
"{21,56,78,84,94} => {80}"	905	905	1014
"{33,35,52,56,78,94} => {80}"	931	927	1036
"{21,33,56,78,80,94} => {87}"	1501	1440	1549
"{35,52,56,78,80,94} => {87}"	1494	1433	1542
"{33,52,56,69,84} => {80}"	960	951	1060
"{21,69,80,84,87,94} => {33}"	1446	1391	1500
"{21,33,78,80,84,87} => {94}"	318	301	611
"{21,69,78,80,87} => {33}"	1076	1055	1164
"{1,33,78,80,87} => {38}"	2175	3389	995
"{35,52,69,78,84,87} => {33}"	1227	1187	1296
"{56,69,84,94} => {87}"	219	208	451
"{80,87,94} => {84}"	239	223	466
"{52,69,78,80} => {33}"	1538	1476	1585
"{33,69,78,84} => {52}"	1652	1761	888
"{1,33,69,78,84} => {38}"	2162	3381	987
"{1,21,33,35,78} => {38}"	556	647	276
"{33,35,78,84,87,94} => {80}"	994	980	1089
"{69,78,80,94} => {21}"	437	540	412
"{33,35,52} => {80}"	913	911	1020
"{33,52,56,69,87,94} => {80}"	1342	1290	1399
"{33,35,52,56,69,84} => {80}"	1050	1031	1140
"{33,52,80,84} => {56}"	1376	1323	1432
"{21,35,56,69,87,94} => {52}"	653	434	555
"{33,35,69,84} => {52}"	88	47	47
"{35,56,69,78,80,87,94} => {84}"	1352	1300	1409
"{1,21,35,52,56,69,80,84,87} => {38}"	569	660	289
"{80,87} => {21}"	968	1698	825
"{35,56,69,78,84} => {33}"	1156	1127	1236
"{33,35,56,69,80} => {94}"	327	305	615
"{35,56,69,84,87} => {78}"	952	943	1052
"{56,84,87} => {69}"	110	153	153
"{35,56,87} => {84}"	1357	1305	1414
"{21,56,69,78,80,94} => {84}"	1147	1119	1228
"{56,69,80,87} => {52}"	1282	1734	861
"{33,35,56,78,80} => {87}"	1269	1224	1333
"{35,52,78,94} => {69}"	987	974	1083
"{21,33,56,94} => {78}"	1402	1347	1456
"{35,56,69,78,87} => {80}"	1408	1353	1462
"{87} => {69}"	147	167	167
"{33,56,69,80,84,87} => {94}"	235	275	336
"{35,52,56,94} => {69}"	1007	992	1101
"{69,87} => {94}"	191	261	322
"{33,52,56,69,87,94} => {84}"	1462	1404	1513
"{35,60,94} => {52}"	768	854	795
"{35,69,78,84,87} => {33}"	1005	990	1099
"{1,21,35,56,80,87,94} => {38}"	519	610	239
"{21,35,69,78,80,84,87,94} => {52}"	618	399	520
"{35,78,80,84,87,94} => {56}"	918	916	1025
"{60,69} => {33}"	847	735	939
"{35,80,84,87,94} => {78}"	1232	1192	1301
"{21,69,78,80,84,94} => {56}"	1022	1006	1115
"{80,87} => {84}"	166	176	176
"{69,80} => {60}"	807	881	699
"{33,56,80} => {94}"	199	262	323
"{21,35,56,78,84,87,94} => {52}"	670	451	572
"{35,52,56,80} => {69}"	1443	1388	1497
"{21,52,69,84} => {35}"	671	452	573
"{33,35,52,69,78,80,84,87} => {56}"	1401	1346	1455
"{60,69,78,80,84,87} => {56}"	811	706	910
"{33,35,69,78,80} => {56}"	1363	1311	1420
"{33,35,52,69,87} => {84}"	1031	1014	1123
"{1,21,35,52,69,78,94} => {38}"	492	583	212
"{56,87,94} => {69}"	186	185	428
"{21,52,69,94} => {35}"	626	407	528
"{21,56,78,84,94} => {33}"	1186	1151	1260
"{33,52,60,78,84,87} => {35}"	715	801	742
"{56,69,80,94} => {35}"	286	474	346
"{35,60,78,84,94} => {52}"	723	809	750
"{52,69,78,80,84} => {33}"	1033	1016	1125
"{33,56,69,78,80,84,94} => {52}"	421	533	405
"{35,69,78,80,84,87,94} => {52}"	122	65	65
"{52,69,84,94} => {78}"	1335	1284	1393
"{33,56,94} => {52}"	346	503	375
"{33,56,87,94} => {78}"	218	207	450
"{52,56,80,84,87,94} => {78}"	1480	1420	1529
"{35,69,84,87,94} => {80}"	1167	1136	1245
"{35,69,78,84,94} => {80}"	1249	1207	1316
"{33,52,56,69} => {78}"	1550	1485	1594
"{33,69,80,84,94} => {21}"	440	542	414
"{33,69,78,80,84} => {21}"	1634	1756	883
"{56,60} => {69}"	798	698	902
"{52,78,80,87} => {94}"	416	358	668
"{33,35,60,69,87,94} => {52}"	705	791	732
"{35,52,56,69,80,84} => {87}"	1172	1140	1249
"{33,84,87} => {52}"	1214	1726	853
"{21,33,69,80,84,94} => {78}"	1428	1373	1482
"{1,21,33,35,56,94} => {38}"	558	649	278
"{33,35,80,87} => {84}"	1341	1289	1398
"{21,56} => {69}"	928	924	1033
"{33,52,56,69,84,94} => {87}"	1338	1287	1396
"{33,35,69,80,84,87} => {52}"	78	40	40
"{52,60,69,78,84,94} => {35}"	731	817	758
"{69,78,80,87,94} => {35}"	317	489	361
"{35,69,78,84} => {87}"	1203	1166	1275
"{21,84,94} => {33}"	1104	1081	1190
"{33} => {56}"	96	148	148
"{1,21,33,35,56,78,84} => {38}"	571	662	291
"{52,80,94} => {69}"	914	912	1021
"{35,52,56,94} => {84}"	1346	1294	1403
"{33,69,80} => {78}"	103	151	151
"{33,56,78,80,87} => {60}"	867	895	713
"{56,60,80,87} => {69}"	877	758	962
"{21,52,56,69,78,80,87} => {35}"	638	419	540
"{1,21,33,35,56,69,78,80} => {38}"	560	651	280
"{33,35,52,56,87,94} => {69}"	1464	1406	1515
"{33,52,69,80,94} => {84}"	954	945	1054
"{33,35,87} => {78}"	1138	1111	1220
"{21,52,56,78,84,87,94} => {35}"	605	386	507
"{35,80,87,94} => {52}"	132	71	71
"{33,56,69,84,94} => {21}"	347	504	376
"{21,78,84,87,94} => {33}"	938	933	1042
"{60,80} => {87}"	799	699	903
"{33,52,80,84} => {35}"	128	70	70
"{35,52,69,84,94} => {56}"	945	937	1046
"{35,52,94} => {84}"	1110	1087	1196
"{35,56,78,94} => {52}"	46	26	26
"{21,33,69,80,87} => {78}"	950	941	1050
"{69,80,84,87} => {94}"	206	265	326
"{1,21,33,35,56,69,84,94} => {38}"	546	637	266
"{33,35,52,94} => {80}"	1412	1357	1466
"{69,80,84} => {35}"	1118	1712	839
"{33,69,78,80,87} => {35}"	1130	1714	841
"{33,56,69,94} => {80}"	260	238	481
"{21,33,56,69,80,87} => {94}"	322	304	614
"{1,21,52,56,78,87,94} => {38}"	488	579	208
"{35,52,80,84,94} => {87}"	974	962	1071
"{33,60,69,87} => {80}"	800	700	904
"{21,78,94} => {80}"	1098	1075	1184
"{60,69,80,84,87} => {56}"	879	759	963
"{35,52,69} => {78}"	1536	1474	1583
"{35,52,56,78,87,94} => {80}"	1115	1091	1200
"{21,33,35,56,78,80,84} => {52}"	648	429	550
"{33,35,69,80,84,87} => {94}"	459	379	689
"{35,69,80} => {52}"	56	32	32
"{52,87} => {35}"	127	69	69
"{33,35,69,87} => {80}"	904	904	1013
"{21,69,84,87} => {78}"	1369	1316	1425
"{1,21,52,56,78,84,94} => {38}"	493	584	213
"{52,69,84,87,94} => {35}"	14	6	6
"{21,33,56,78,80,84,94} => {87}"	1226	1186	1295
"{1,21,52,84} => {38}"	600	691	320
"{35,69,84,94} => {78}"	1211	1173	1282
"{33,56,60,69,78,84,87} => {80}"	863	746	950
"{1,21,33,35,78,80,84} => {38}"	477	568	197
"{56,84,87,94} => {33}"	231	217	460
"{35,56,60,69,80,84,87} => {52}"	748	834	775
"{33,35,78,94} => {84}"	1385	1331	1440
"{33,35,52,56,94} => {80}"	920	918	1027
"{52,56,69,78,84} => {35}"	138	77	77
"{21,56,78,84,87,94} => {69}"	1017	1001	1110
"{21,33,56,69,84,87} => {78}"	1012	997	1106
"{21,33,52,56,69,84,87} => {35}"	684	465	586
"{52,56,60,69,78,94} => {35}"	697	783	724
"{1,21,33,35,56,87,94} => {38}"	553	644	273
"{33,52,56,69,80,94} => {35}"	152	86	86
"{1,56,78,80,84,87} => {38}"	2179	3393	999
"{69,78,80,84,87} => {52}"	1174	1720	847
"{21,33,52,56,78,80,84,87,94} => {35}"	627	408	529
"{52,69,78} => {94}"	372	331	641
"{33,52,56,80,84,94} => {69}"	1380	1327	1436
"{35,78,84} => {87}"	1307	1258	1367
"{60,69,87} => {56}"	864	747	951
"{33,52,56,78,87} => {69}"	1074	1053	1162
"{35,69,78} => {33}"	1373	1320	1429
"{21,56,78,80,84} => {87}"	1490	1429	1538
"{33,52,56,78,80,84,94} => {87}"	1304	1255	1364
"{33,52,56,78,87} => {94}"	374	333	643
"{52,56,69,78,80,84} => {94}"	359	322	632
"{35,56,87,94} => {84}"	1100	1077	1186
"{52,69,78,94} => {35}"	82	44	44
"{35,52,56,69} => {84}"	1008	993	1102
"{21,33,52,56,80,84,94} => {35}"	687	468	589
"{33,35,69,78,84} => {56}"	1201	1164	1273
"{52,56,60,84,87} => {35}"	778	864	805
"{52,87,94} => {35}"	148	82	82
"{33,52,56,60,69,78,87,94} => {35}"	736	822	763
"{1,21,35,52,56,78,84} => {38}"	512	603	232
"{33,52,69,78,84,94} => {35}"	115	62	62
"{1,69,80,84,87} => {38}"	2174	3388	994
"{52,56,84,87,94} => {78}"	1518	1457	1566
"{35,56,60,69,78,80} => {52}"	765	851	792
"{52,69,78,84,87} => {33}"	1400	1345	1454
"{1,21,33,35,52,69,84,87} => {38}"	466	557	186
"{33,35,52,84,87,94} => {80}"	1348	1296	1405
"{35,52,78,80,87,94} => {84}"	1483	1423	1532
"{78,80,87,94} => {52}"	400	524	396
"{33,52,56,60,78,84,87} => {35}"	753	839	780
"{35,52,69,80,84,87} => {33}"	1208	1170	1279
"{33,56,78,84} => {69}"	131	162	162
"{56,69} => {87}"	160	172	172
"{1,21,52,78,80,87} => {38}"	491	582	211
"{35,56,60,84} => {52}"	721	807	748
"{35,52,78,84,87} => {69}"	1242	1201	1310
"{33,56,69,78,84,94} => {21}"	311	486	358
"{52,78,94} => {87}"	929	925	1034
"{21,78,87,94} => {69}"	1525	1463	1572
"{56,69,78,84,94} => {21}"	325	493	365
"{69,84,94} => {35}"	348	505	377
"{33,35,56,69,78,80,84} => {87}"	1486	1426	1535
"{21,33,35,56,69,78,80,87} => {52}"	635	416	537
"{33,35,87,94} => {84}"	1065	1044	1153
"{33,35,80,87,94} => {52}"	67	36	36
"{1,21,33,35,52,56,78,94} => {38}"	498	589	218
"{33,78,87} => {84}"	24	115	115
"{35,69,84,87} => {80}"	1320	1270	1379
"{35,56,69,80,84,87} => {52}"	18	7	7
"{60,84} => {56}"	845	733	937
"{33,35,60,78} => {52}"	702	788	729
"{33,35,56,84,87,94} => {52}"	106	56	56
"{33,35,52,69,78,84} => {87}"	1396	1341	1450
"{33,69,78,84} => {35}"	1330	1738	865
"{33,56,69,78,94} => {52}"	381	515	387
"{1,21,52,56,78,80,94} => {38}"	529	620	249
"{33,69,80,87} => {52}"	1548	1752	879
"{21,56,84,94} => {33}"	1257	1214	1323
"{1,21,35,52,69,78,87,94} => {38}"	467	558	187
"{33,87} => {60}"	892	899	717
"{84,94} => {78}"	195	193	436
"{52,56,69,87,94} => {78}"	1323	1273	1382
"{1,21,33,52,56,69,78,94} => {38}"	562	653	282
"{21,33,69,80,84,87} => {94}"	294	290	600
"{33,52,56,87} => {84}"	1325	1275	1384
"{33,56,80,87,94} => {84}"	220	209	452
"{56,78,80} => {94}"	201	264	325
"{33,56,80,87,94} => {78}"	257	236	479
"{1,21,52,69,94} => {38}"	596	687	316
"{33,52,78,87} => {56}"	1520	1459	1568
"{35,80,84,94} => {87}"	1224	1184	1293
"{21,35,78,80,87,94} => {52}"	615	396	517
"{52,56,69,78,80,84,94} => {87}"	1549	1484	1593
"{21,52,56,80,84,94} => {35}"	666	447	568
