Name	UserRank	AHPRank	SVMRank
"{33,52,56,69,84,94} => {35}"	23	13	13
"{21,33,35,69,80,84,87} => {52}"	819	715	701
"{33,52,56,69,80,87} => {35}"	13	7	7
"{56,60,69,80,87} => {78}"	1177	1142	1288
"{52,56,69} => {84}"	1423	1403	1543
"{33,60,69,78,84} => {80}"	1080	1065	1211
"{21,52,80,84,87} => {35}"	808	704	690
"{21,33,94} => {69}"	1406	1386	1526
"{33,69,78,80,84,94} => {21}"	392	815	473
"{1,21,35,56,69,80,84,87,94} => {38}"	622	400	273
"{1,21,35,52,56,69,87} => {38}"	629	407	280
"{60,69} => {87}"	1069	1059	1205
"{69,84,94} => {80}"	280	271	589
"{33,78,94} => {21}"	423	828	486
"{35,80,94} => {52}"	15	9	9
"{1,21,35,52,69,78,84} => {38}"	680	458	331
"{35,56,60,69,84,94} => {52}"	996	996	1036
"{56,60,69,78,84,87} => {33}"	1045	1042	1188
"{56,78,87,94} => {80}"	254	252	570
"{1,21,33,35,56,78,84,87} => {38}"	601	379	252
"{33,69,78,84,87} => {94}"	296	360	447
"{35,56,69,78,80,87} => {52}"	104	63	63
"{21,52,69,87} => {35}"	844	740	726
"{33,56,69,78,80,84} => {35}"	1427	2244	1089
"{21,52,69,84,87,94} => {35}"	824	720	706
"{69,78,94} => {21}"	528	879	537
"{78,80,84} => {94}"	267	348	435
"{33,69,78,80,84,87} => {60}"	1102	1171	928
"{33,56,60,84,87} => {78}"	1038	1036	1182
"{33,56,69,78,87} => {35}"	2018	2309	1154
"{33,35,56,84,94} => {69}"	1459	1435	1575
"{21,35,56,80,87} => {52}"	791	687	673
"{33,52,56,69,78,84,87,94} => {35}"	31	18	18
"{69,80,84,87} => {52}"	1879	2287	1132
"{78,80} => {52}"	2131	2322	1167
"{33,35,78,80,87,94} => {52}"	79	49	49
"{35,52,69,78,94} => {56}"	1227	1224	1364
"{78,80} => {21}"	1667	2268	1113
"{21,52,69,78,84} => {35}"	866	762	748
"{35,69,80,84,94} => {52}"	51	34	34
"{33,35,78,80,84,87} => {52}"	219	131	131
"{1,21,35,56,87} => {38}"	754	532	405
"{1,21,33,35,52,78,80,87} => {38}"	654	432	305
"{33,35,52,78,84,87,94} => {69}"	1281	1270	1410
"{1,21,33,52,69,78,80,84} => {38}"	724	502	375
"{35,56} => {94}"	379	559	792
"{1,21,35,56,78,94} => {38}"	626	404	277
"{56,69,84,87} => {21}"	1590	2258	1103
"{35,56,84,87} => {78}"	1321	1305	1445
"{35,78,84,87,94} => {52}"	211	126	126
"{56,69,78,80,84,94} => {87}"	348	321	639
"{21,33,35,56,80,94} => {52}"	838	734	720
"{21,33,52,84} => {35}"	900	796	782
"{33,35,56,78,87} => {52}"	220	132	132
"{1,21,33,52,56,78,87} => {38}"	728	506	379
"{78,80,84,87} => {56}"	175	227	227
"{35,52,56,69,80,84,87,94} => {78}"	1330	1313	1453
"{1,21,52,78,80,87,94} => {38}"	739	517	390
"{33,56,69,80,84} => {52}"	1663	2267	1112
"{21,33,52,56,78,80,84,87} => {35}"	805	701	687
"{1,21,52,87,94} => {38}"	759	537	410
"{33,35,52,56,69,80,87} => {84}"	1412	1392	1532
"{35,56,78,87,94} => {84}"	1482	1458	1598
"{21,56,69} => {94}"	472	610	843
"{33,60,69,84} => {80}"	1171	1137	1283
"{33,56,84} => {52}"	1968	2301	1146
"{33,35,60,78,80,84,87,94} => {52}"	978	978	1018
"{1,21,35,69,80,84,94} => {38}"	690	468	341
"{52,56,78,87} => {35}"	202	119	119
"{21,33,52,69,87,94} => {35}"	875	771	757
"{35,69,78,84,94} => {56}"	1398	1378	1518
"{21,33,56,78,80,87,94} => {84}"	1229	1226	1366
"{33,69,80} => {21}"	1213	2225	1070
"{1,21,33,35,78,87} => {38}"	741	519	392
"{33,60,69} => {84}"	1172	1138	1284
"{52,56,69,78,80} => {35}"	189	110	110
"{69,84,87,94} => {78}"	300	283	601
"{52,84,94} => {33}"	1243	1240	1380
"{21,33,69} => {78}"	1351	1334	1474
"{21,33,52,78,87,94} => {35}"	868	764	750
"{33,35,69,78,80,87} => {84}"	1401	1381	1521
"{52,69,78,80,84} => {35}"	2	1	1
"{35,69,78,80,84,94} => {52}"	207	123	123
"{21,33,35,56,78,80,84,87} => {52}"	803	699	685
"{35,52,84,87,94} => {80}"	1453	1429	1569
"{33,35,52,84,87} => {69}"	1273	1262	1402
"{52,56,78,84} => {94}"	545	647	880
"{33,52,56,78,87} => {35}"	172	103	103
"{33,35,69,78,87,94} => {52}"	147	90	90
"{35,78,84} => {80}"	1442	1419	1559
"{35,52,84,94} => {78}"	1372	1355	1495
"{69,78,84,94} => {80}"	279	270	588
"{1,21,33,35,52,78,84,87,94} => {38}"	692	470	343
"{1,21,33,35,78,84,94} => {38}"	616	394	267
"{35,52,84} => {69}"	1357	1340	1480
"{33,35,56,69} => {78}"	1303	1289	1429
"{84} => {80}"	181	230	230
"{35,56,60,78,84,87} => {52}"	935	935	975
"{33,56,78,84,87} => {94}"	285	355	442
"{1,21,35,52,87,94} => {38}"	631	409	282
"{1,21,35,52,56,87,94} => {38}"	603	381	254
"{69,87} => {60}"	1111	1173	930
"{1,21,52,56,69,78,80,94} => {38}"	700	478	351
"{21,56,78,87} => {94}"	504	627	860
"{56,78} => {52}"	1706	2272	1117
"{33,60,69,78,87} => {56}"	1105	1086	1232
"{33,35,87} => {69}"	1280	1269	1409
"{33,35,52,78,84,87} => {94}"	442	593	826
"{33,56,60,78,87} => {80}"	1055	1050	1196
"{1,21,33,52,69,78} => {38}"	699	477	350
"{33,52,56,60,69,78,84} => {35}"	948	948	988
"{33,35,56,84} => {52}"	25	15	15
"{33,69,78,84} => {94}"	260	347	434
"{1,21,33,52,56,78,80,87,94} => {38}"	652	430	303
"{1,21,35,56,69,84} => {38}"	777	555	428
"{33,56,69,80,84,94} => {87}"	368	336	654
"{33,69,78} => {35}"	1248	2228	1073
"{35,69,78,84,87,94} => {80}"	1300	1286	1426
"{1,21,35,69,84,87} => {38}"	671	449	322
"{33,35,52,56,69,78,87,94} => {84}"	1365	1348	1488
"{35,52,56,78,80} => {94}"	450	599	832
"{33,56,69,87} => {35}"	2112	2318	1163
"{69,94} => {84}"	338	313	631
"{78,84} => {21}"	1955	2300	1145
"{33,35,52} => {56}"	1254	1247	1387
"{1,21,35,52,80} => {38}"	733	511	384
"{35,80} => {94}"	549	650	883
"{33,35,69} => {94}"	581	666	899
"{33,56,78,80,94} => {87}"	339	314	632
"{33,35,56,60,69,78,80,87,94} => {52}"	922	922	962
"{33,60,69,78,80} => {87}"	1158	1126	1272
"{33,78,80,84,87} => {35}"	1911	2292	1137
"{1,21,33,35,56,78,80,87} => {38}"	738	516	389
"{1,21,33,35,52,69} => {38}"	732	510	383
"{60,78,87} => {69}"	1166	1133	1279
"{33,78,84,87} => {94}"	331	368	455
"{56,69} => {78}"	215	242	242
"{33,52,56} => {35}"	223	134	134
"{33,35,56,60,69,78,84,87} => {52}"	999	999	1039
"{56,69,80,87} => {78}"	190	235	235
"{33,35,78,84,94} => {52}"	18	10	10
"{33,35,52,80,87} => {84}"	1449	1425	1565
"{56,69,78,94} => {33}"	257	255	573
"{69,78,80} => {33}"	102	196	196
"{52,56,60,69,80,84,87} => {35}"	953	953	993
"{52,56,78,84,87} => {35}"	65	43	43
"{1,21,35,84} => {38}"	685	463	336
"{60,69,78,87} => {56}"	1129	1102	1248
"{33,80,87} => {21}"	1247	2227	1072
"{1,21,35,56,69,78,87} => {38}"	644	422	295
"{35,56,60,84,87,94} => {52}"	968	968	1008
"{33,56,69,80,84,87} => {35}"	1833	2281	1126
"{1,21,33,52,78,84,87} => {38}"	715	493	366
"{33,35,56,84,87,94} => {69}"	1195	1195	1335
"{33,52,56,78,80,87} => {35}"	103	62	62
"{1,21,35,52,56,69,80,94} => {38}"	720	498	371
"{33,35,52,94} => {80}"	1233	1230	1370
"{69,80,84,94} => {21}"	531	880	538
"{78,94} => {21}"	498	861	519
"{21,33,52,80,84} => {35}"	848	744	730
"{56,60,87} => {78}"	1165	1132	1278
"{56,78,84,94} => {35}"	558	893	551
"{60,69,80,84,87} => {56}"	1082	1067	1213
"{56,69,80} => {78}"	96	194	194
"{33,78,80,87} => {84}"	16	162	162
"{33,52,56,69,78,80} => {87}"	1362	1345	1485
"{35,56,60,69,78,87,94} => {52}"	932	932	972
"{35,80,87} => {52}"	49	32	32
"{56,69,78} => {33}"	227	246	246
"{33,69,84} => {52}"	2020	2310	1155
"{69,80,87} => {60}"	1077	1167	924
"{1,21,52,56,80,84,87,94} => {38}"	729	507	380
"{60,69,87} => {56}"	1112	1091	1237
"{33,78,80,87,94} => {35}"	395	817	475
"{33,56,60,78,80,87} => {69}"	1052	1047	1193
"{1,21,35,78,80,84,87,94} => {38}"	776	554	427
"{60,69,78,84} => {33}"	1146	1115	1261
"{33,56,78,94} => {35}"	391	814	472
"{33,56,69,84} => {94}"	294	358	445
"{35,56,69,78,80,84,87} => {52}"	45	29	29
"{69,78,84,87} => {35}"	1704	2271	1116
"{69,78} => {21}"	2094	2316	1161
"{21,33,35,56,84,87} => {52}"	870	766	752
"{21,33,35,56,69,78,84,87,94} => {52}"	840	736	722
"{21,35,69,84,87,94} => {52}"	894	790	776
"{21,33,35,80,84,94} => {52}"	897	793	779
"{56,78,84,87} => {52}"	1201	2224	1069
"{1,21,52,56,69,80,94} => {38}"	693	471	344
"{80,87} => {52}"	1856	2285	1130
"{33,69} => {60}"	1107	1172	929
"{87,94} => {80}"	376	344	662
"{21,33,56,69,78,84} => {94}"	380	560	793
"{33,35,56,80,87} => {52}"	196	114	114
"{35,78} => {33}"	1236	1233	1373
"{33,35,69,80,84,94} => {52}"	98	59	59
"{21,33,56,69,84} => {94}"	437	590	823
"{1,21,52,56,69,80,84,87} => {38}"	612	390	263
"{80,94} => {87}"	325	303	621
"{33,78,94} => {52}"	465	844	502
"{33,56,94} => {21}"	535	881	539
"{52,60,69,78,80,84,87} => {35}"	971	971	1011
"{35,60,84,87} => {52}"	1024	1024	1064
"{33} => {35}"	1320	2239	1084
"{1,21,33,35,56,78,84} => {38}"	635	413	286
"{35,52,56,84} => {87}"	1348	1331	1471
"{33,56,60,80} => {78}"	1049	1044	1190
"{33,35,56,78,80,84,87} => {94}"	482	618	851
"{56,87} => {60}"	1184	1191	948
"{33,60,84} => {80}"	1143	1113	1259
"{33,52,69,78,80,84,87,94} => {35}"	82	51	51
"{21,33,52,80,84,87,94} => {35}"	842	738	724
"{69,78,80} => {94}"	268	349	436
"{35,52,69,84,87,94} => {78}"	1420	1400	1540
"{1,21,52,69,78,80,84,87} => {38}"	773	551	424
"{56,60,69,78,80} => {84}"	1169	1135	1281
"{33,52,56,69,78,80,87} => {84}"	1429	1408	1548
"{33,56,78,94} => {21}"	579	902	560
"{52,56,60,69,80,87} => {35}"	949	949	989
"{21,33,56,94} => {87}"	1253	1246	1386
"{52,69,87,94} => {35}"	108	66	66
"{78,94} => {87}"	333	309	627
"{1,21,33,52,87,94} => {38}"	694	472	345
"{33,35,52,78,80,94} => {84}"	1389	1369	1509
"{33,78,80,84} => {94}"	319	365	452
"{21,33,52,69,78,84,87,94} => {35}"	876	772	758
"{52,78,84} => {94}"	519	634	867
"{21,35,56,69,78,80,84,87} => {52}"	885	781	767
"{33,56,60,84,87} => {80}"	1126	1100	1246
"{56,78,80,84,94} => {33}"	259	257	575
"{78} => {52}"	1619	2264	1109
"{56,60,78} => {33}"	1181	1144	1290
"{21,35,69,78,80,84,94} => {52}"	887	783	769
"{35,94} => {84}"	1324	1308	1448
"{1,21,35,52,56,69,80,87,94} => {38}"	768	546	419
"{1,21,33,52,56,69,80,84,94} => {38}"	662	440	313
"{56,78,87,94} => {52}"	485	853	511
"{1,33,80} => {38}"	2835	3715	1312
"{78} => {56}"	119	202	202
"{33,69,78,80} => {94}"	295	359	446
"{52,56,69,78,84} => {94}"	530	638	871
"{21,52,78,84,94} => {35}"	882	778	764
"{1,21,35,69,78,80,84,87,94} => {38}"	614	392	265
"{33,35,56,69,84,94} => {52}"	201	118	118
"{35,78,80,87,94} => {33}"	1410	1390	1530
"{21,56,69,78,80,84,94} => {33}"	1306	1292	1432
"{33,56,69,78,80,84,87} => {21}"	1931	2295	1140
"{52,78,84,87} => {94}"	433	587	820
"{33,52,60,69,78,87} => {35}"	957	957	997
"{56,78,84,87} => {60}"	1095	1170	927
"{33,56,78,84,87} => {35}"	1250	2230	1075
"{33,52,56,80} => {87}"	1425	1405	1545
"{60,80,87} => {78}"	1190	1151	1297
"{60,80} => {56}"	1174	1139	1285
"{21,56,69,78,80,84,87} => {94}"	408	572	805
"{56,69,78,84,87,94} => {33}"	293	280	598
"{1,21,52,56,87} => {38}"	638	416	289
"{56,87} => {21}"	1272	2234	1079
"{33,35,56,87} => {94}"	463	608	841
"{78,87} => {21}"	1944	2298	1143
"{52,78,80,94} => {35}"	14	8	8
"{33,52,69,78,80,84,87} => {94}"	567	657	890
"{1,21,35,52,56,69,94} => {38}"	760	538	411
"{33,35,56,69,78,80,94} => {52}"	126	76	76
"{33,56,80} => {35}"	1671	2269	1114
"{21,35,56,69,78,84} => {52}"	874	770	756
"{52,60,78,80,84} => {35}"	975	975	1015
"{56,69,80,84,94} => {21}"	453	840	498
"{1,21,33,52,69,80,84,87} => {38}"	681	459	332
"{56,60,80,84} => {33}"	1130	1103	1249
"{21,33,69,84,94} => {80}"	1232	1229	1369
"{33,35,60,69,80,94} => {52}"	972	972	1012
"{1,21,35,56,69,78,84,94} => {38}"	658	436	309
"{35} => {52}"	237	144	144
"{21,33,35,80} => {52}"	899	795	781
"{1,78,84,87} => {38}"	2855	3725	1322
"{52,69,78,84} => {35}"	35	21	21
"{69,80,84,94} => {56}"	340	315	633
"{33,56,60,69,84,87} => {78}"	1148	1117	1263
"{60,78,84,87} => {56}"	1033	1033	1179
"{33,69,78,84} => {87}"	101	195	195
"{33,69,78} => {84}"	5	157	157
"{56,78,84,87} => {94}"	327	367	454
"{33,60,69,78,80,87} => {56}"	1109	1089	1235
"{33,56,69,78,87} => {60}"	1182	1190	947
"{35,52,78,84} => {87}"	1352	1335	1475
"{21,33,35,56,69,84} => {52}"	898	794	780
"{33,56,69,78,84,87,94} => {52}"	556	891	549
"{1,33,78,87} => {38}"	2819	3707	1304
"{35,78,87} => {52}"	74	45	45
"{33,69,84} => {21}"	1433	2245	1090
"{33,69,78,80,87} => {21}"	2118	2319	1164
"{56,69,78,80,84,94} => {21}"	514	870	528
"{56,87,94} => {35}"	563	895	553
"{56,78,80,87,94} => {52}"	511	868	526
"{21,35,56,69,80,94} => {52}"	873	769	755
"{56,69,84,94} => {35}"	474	850	508
"{78,80,87,94} => {35}"	468	847	505
"{33,60,87} => {80}"	1133	1106	1252
"{56,78,80} => {84}"	67	179	179
"{33,84,87} => {56}"	158	217	217
"{33,56,80,87,94} => {21}"	383	810	468
"{78,80} => {69}"	149	213	213
"{33,35,52,69,84} => {94}"	436	589	822
"{69,78,87,94} => {84}"	303	285	603
"{78,80} => {94}"	362	375	462
"{33,56,69,80} => {52}"	1847	2283	1128
"{56,69,87,94} => {52}"	439	835	493
"{21,80,87} => {94}"	394	565	798
"{35,69,78,87,94} => {84}"	1460	1436	1576
"{56,69,78,84,87} => {80}"	242	249	249
"{33,35,78} => {84}"	1445	1422	1562
"{21,56,69,80,94} => {78}"	1337	1320	1460
"{33,35,52,56,78,80,87} => {84}"	1302	1288	1428
"{1,33,56,78,80,84,87} => {38}"	2836	3716	1313
"{33,60,78,80,84,87} => {56}"	1054	1049	1195
"{33,56,69,78,94} => {80}"	264	261	579
"{35,52,56,80,87,94} => {78}"	1361	1344	1484
"{33,52,69,78,84} => {35}"	62	42	42
"{52,56,69,80,84,94} => {35}"	42	26	26
"{33,35,69,87} => {94}"	543	645	878
"{35,56,60,69,80,84,87} => {52}"	1005	1005	1045
"{35,80,94} => {33}"	1477	1453	1593
"{21,78,84,94} => {56}"	1209	1208	1348
"{52,60,80} => {35}"	984	984	1024
"{69,80,84} => {33}"	124	204	204
"{1,21,33,35,52,56,78,87} => {38}"	609	387	260
"{56,69,78,84} => {60}"	1144	1183	940
"{33,35,60,78,80,84,87} => {52}"	1013	1013	1053
"{33,56,69,78,84,87,94} => {35}"	381	808	466
"{1,21,52,56,69,94} => {38}"	697	475	348
"{33,56,69,78,84,87} => {35}"	1915	2293	1138
"{56,60} => {80}"	1186	1147	1293
"{33,35} => {84}"	1414	1394	1534
"{21,78,84,87,94} => {33}"	1408	1388	1528
"{35,56,78,80,87,94} => {52}"	110	68	68
"{21,33,52,56,80,94} => {35}"	851	747	733
"{1,21,35,56,69,80,87,94} => {38}"	703	481	354
"{80,84,94} => {87}"	265	262	580
"{35,52,69,78,84} => {94}"	570	659	892
"{33,35,52,56,84,87} => {78}"	1409	1389	1529
"{33,35,52,56,69,80,84} => {87}"	1299	1285	1425
"{33,56,78,87,94} => {21}"	429	831	489
"{56,80,87,94} => {21}"	479	851	509
"{52,56,60,80,87} => {35}"	1022	1022	1062
"{33,56,69,78,80} => {87}"	116	201	201
"{1,21,33,35,52,56,78,94} => {38}"	756	534	407
"{33,78,80,87} => {35}"	1898	2290	1135
"{35,52,69,78,80,84,87} => {94}"	451	600	833
"{33,69,78} => {94}"	334	369	456
"{35,78,80,84,94} => {69}"	1464	1440	1580
"{1,21,35,56,69,78,80,84,87} => {38}"	607	385	258
"{1,21,33,35,69,78,80} => {38}"	604	382	255
"{33,56,69,78,84} => {52}"	2012	2306	1151
"{33,69,78,80} => {84}"	26	166	166
"{33,56,84,94} => {69}"	256	254	572
"{1,21,52,56,69,78,84,87} => {38}"	649	427	300
"{21,33,80,84} => {87}"	1443	1420	1560
"{33,69} => {84}"	209	240	240
"{35,52,56,69,78,80,87} => {84}"	1424	1404	1544
"{69,78,80,87} => {33}"	84	187	187
"{33,35,52,94} => {78}"	1379	1361	1501
"{33,35,78,80,87,94} => {69}"	1334	1317	1457
"{33,35,56,69,78,84,87} => {94}"	435	588	821
"{21,33,35,84,94} => {52}"	817	713	699
"{33,35,80} => {56}"	1367	1350	1490
"{52,60,78,80,94} => {35}"	969	969	1009
"{60,69,78,80,84,87} => {56}"	1074	1062	1208
"{33,35,87,94} => {56}"	1228	1225	1365
"{35,80,84,94} => {87}"	1328	1311	1451
"{35,56,80,84,87} => {69}"	1417	1397	1537
"{35,56,69,80,84,87} => {94}"	444	594	827
"{21,52,56,78,84,94} => {35}"	907	803	789
"{84,87,94} => {35}"	557	892	550
"{56,80,84} => {52}"	1906	2291	1136
"{21,35,56,78,87} => {52}"	836	732	718
"{33,52,60,69,80,84,87} => {35}"	955	955	995
"{52,69,80} => {94}"	390	564	797
"{35,52,56,69,78,80,84} => {94}"	578	664	897
"{56} => {78}"	66	178	178
"{35,80,84,94} => {69}"	1239	1236	1376
"{33,69,78,80} => {60}"	1124	1178	935
"{1,21,33,52,80} => {38}"	673	451	324
"{33,69,78,80,84,87} => {56}"	63	176	176
"{21,33,56,80} => {87}"	1200	1200	1340
"{78} => {84}"	135	209	209
"{56,80,87} => {60}"	1085	1168	925
"{33,52,56,78,80,94} => {35}"	141	86	86
"{1,21,35,52,78,87,94} => {38}"	714	492	365
"{33,35,52,56,69} => {94}"	575	662	895
"{33,35,69,78} => {80}"	1332	1315	1455
"{33,56,78,80,84} => {94}"	281	354	441
"{21,33,52,80,84,87} => {35}"	798	694	680
"{35,78,80,84,87,94} => {52}"	198	116	116
"{56,69,78,80,94} => {52}"	443	837	495
"{52,87,94} => {80}"	1338	1321	1461
"{35,60} => {52}"	1000	1000	1040
"{35,78,80} => {52}"	139	84	84
"{21,35,69,78,80,84,87,94} => {52}"	862	758	744
"{33,35,56,78,80,87} => {94}"	512	631	864
"{21,52,56,78,80,84} => {35}"	846	742	728
"{33,35,56,87} => {52}"	148	91	91
"{1,21,33,35,52,56} => {38}"	648	426	299
"{21,33,69,84} => {56}"	1258	1250	1390
"{35,56,78,80,87} => {52}"	239	146	146
"{60,69,80,87} => {84}"	1110	1090	1236
"{69,78,84,87,94} => {56}"	272	265	583
"{33,56} => {60}"	1120	1175	932
"{33,35,60,69,78,84,87} => {52}"	947	947	987
"{52,69,80} => {56}"	1339	1322	1462
"{1,21,33,35,56,78,80,94} => {38}"	750	528	401
"{56,69,78,80,94} => {33}"	357	329	647
"{33,52,56,60,80} => {35}"	965	965	1005
"{21,33,78,94} => {56}"	1259	1251	1391
"{21,69,78,80,87,94} => {84}"	1354	1337	1477
"{1,21,33,35,69,84,87,94} => {38}"	716	494	367
"{56,78,80,84,87} => {69}"	90	190	190
"{35,56,78,84} => {80}"	1371	1354	1494
"{35,56,69,80,84} => {78}"	1277	1266	1406
"{35,56,60,80,84} => {52}"	945	945	985
"{33,35,52,84} => {56}"	1304	1290	1430
"{78,84} => {87}"	12	161	161
"{33,52,56,69} => {35}"	151	93	93
"{35,52,56,69,80,84,94} => {78}"	1391	1371	1511
"{1,21,52,56,78,80} => {38}"	704	482	355
"{56,69,78,80,84,94} => {35}"	434	834	492
"{33,35,69,78,80,84} => {56}"	1418	1398	1538
"{33,52,80,87} => {94}"	522	635	868
"{33,52,56,80,87,94} => {35}"	6	4	4
"{33,69,80} => {78}"	182	231	231
"{33,56,60,69,87} => {80}"	1068	1058	1204
"{35,56,69,78,80,87,94} => {52}"	4	3	3
"{21,56,69,78,94} => {84}"	1396	1376	1516
"{33,56,84,87} => {52}"	1592	2259	1104
"{33,80,84,87,94} => {21}"	454	841	499
"{1,21,35,87} => {38}"	749	527	400
"{33,52,56,69,78} => {35}"	129	78	78
"{33,56,60,69,78,80,84} => {87}"	1065	1057	1203
"{21,33,35,56,69,78,80,94} => {52}"	813	709	695
"{78,80,84} => {60}"	1191	1192	949
"{33,52,56,60,69,78,84,87,94} => {35}"	924	924	964
"{33,52,69,80,84,87} => {94}"	470	609	842
"{33,35,78,80,84,87,94} => {52}"	145	89	89
"{35,60,80,87,94} => {52}"	966	966	1006
"{33,52,84,87,94} => {80}"	1382	1364	1504
"{33,35,52,69,78,84} => {87}"	1197	1197	1337
"{33,35,56,87,94} => {69}"	1476	1452	1592
"{35,56,69,78,94} => {52}"	186	109	109
"{33,78,80,87} => {52}"	1257	2231	1076
"{56,60,69} => {87}"	1090	1073	1219
"{1,21,35,52,56,80,94} => {38}"	615	393	266
"{94} => {69}"	335	310	628
"{33,52,56,69,80,84,87} => {94}"	386	562	795
"{1,56,69,78,87} => {38}"	2811	3702	1299
"{33,56,60,78,80} => {84}"	1043	1040	1186
"{21,56,69,78,80,87} => {94}"	590	671	904
"{21,52,56,69,78,84,87,94} => {35}"	801	697	683
"{33,60,69,80} => {56}"	1100	1082	1228
"{1,21,33,52,56,78} => {38}"	711	489	362
"{69,78} => {60}"	1179	1188	945
"{78,80,84,94} => {33}"	286	275	593
"{60,69,78,80,84,87} => {33}"	1092	1075	1221
"{33,69,87} => {52}"	2149	2323	1168
"{33,69,78,80,87,94} => {35}"	491	857	515
"{69,87,94} => {78}"	266	263	581
"{35,56,60,78,80,84} => {52}"	938	938	978
"{69,84,87,94} => {35}"	377	806	464
"{21,33,35} => {52}"	880	776	762
"{1,56,84} => {38}"	2844	3720	1317
"{21,33,35,69,80,84,87,94} => {52}"	893	789	775
"{1,21,33,35,52,78,80,84,94} => {38}"	708	486	359
"{21,33,35,69,80,87,94} => {52}"	833	729	715
"{33,35,56,69,78,84,87,94} => {52}"	204	121	121
"{69,78,80,84} => {56}"	195	237	237
"{33,35,56,60,80} => {52}"	973	973	1013
"{1,21,35,52,84,94} => {38}"	734	512	385
"{56,69,78,87} => {21}"	2028	2312	1157
"{33,78,80,94} => {84}"	371	339	657
"{33,52,80,84,87,94} => {35}"	240	147	147
"{1,21,52,56,78,80,87,94} => {38}"	718	496	369
"{21,69} => {78}"	1393	1373	1513
"{33,56,87} => {52}"	1526	2250	1095
"{1,21,35,56,69,84,87} => {38}"	771	549	422
"{21,56,69,78,84,87,94} => {33}"	1269	1259	1399
"{33} => {60}"	1167	1186	943
"{69,78,84,87} => {21}"	1439	2246	1091
"{35,60,69,78,80,84,87} => {52}"	930	930	970
"{56,60,80,84} => {78}"	1137	1110	1256
"{33,94} => {78}"	336	311	629
"{52,56,78,80,87} => {94}"	462	607	840
"{52,60,80,84} => {35}"	961	961	1001
"{56,78,80,87} => {60}"	1173	1187	944
"{1,21,35,56,69,78,80,84} => {38}"	630	408	281
"{35,56,80,87,94} => {52}"	3	2	2
"{33,56,69,84,87} => {78}"	128	206	206
"{33,52,60,78,80,84} => {35}"	1011	1011	1051
"{33,52,69,84,87,94} => {35}"	50	33	33
"{33,52,69,84} => {35}"	247	153	153
"{33,69,87,94} => {84}"	278	269	587
"{52,69,84,87,94} => {35}"	232	140	140
"{33,35,52,56,69,78,84,87} => {80}"	1392	1372	1512
"{1,21,35,56,78,80,84,94} => {38}"	605	383	256
"{33,35,56,78,80,84,87,94} => {52}"	150	92	92
"{33,80,87} => {94}"	305	363	450
"{33,80,84,87} => {21}"	1977	2303	1148
"{33,69,78,80,84,87,94} => {35}"	464	843	501
"{56,69,80,87,94} => {52}"	405	822	480
"{33,84} => {35}"	1759	2276	1121
"{56,69,78,80} => {21}"	1249	2229	1074
"{33,35,56,84,94} => {52}"	107	65	65
"{1,33,84} => {38}"	2815	3705	1302
"{33,56,84} => {94}"	315	364	451
"{1,21,35,69,78,80,87,94} => {38}"	623	401	274
"{21,52,56,78,80,87,94} => {35}"	890	786	772
"{33,56,78,80,84} => {87}"	137	210	210
"{21,52,80,84,94} => {35}"	847	743	729
"{33,35,52,56} => {94}"	497	624	857
"{1,33,78,84,87} => {38}"	2828	3712	1309
"{52,56,69,78,80,84,87} => {35}"	21	11	11
"{35,52,84,87} => {69}"	1322	1306	1446
"{21,35,56,69,80,84,94} => {52}"	854	750	736
"{33,52,56,60,78,80,84,94} => {35}"	911	911	951
"{21,33,52,56,78,80,87} => {35}"	884	780	766
"{33,60,78,80} => {69}"	1156	1124	1270
"{52,69,84,94} => {35}"	229	138	138
"{56} => {21}"	1574	2256	1101
"{35,60,78,80,84,87,94} => {52}"	939	939	979
"{78,80,87,94} => {33}"	298	281	599
"{33,52,56,80,87,94} => {78}"	1274	1263	1403
"{33,52,56,78,80,84,87} => {94}"	534	641	874
"{33,52,69,78,80,84,87} => {56}"	1438	1416	1556
"{21,33,56} => {80}"	1370	1353	1493
"{35,56,60,69,80,84} => {52}"	1016	1016	1056
"{33,35,52,56,78,80,87} => {69}"	1378	1360	1500
"{33,52,84,94} => {69}"	1385	1365	1505
"{1,21,35,69,80,84} => {38}"	717	495	368
"{33,56,69,80,84} => {60}"	1155	1184	941
"{35,56,78,94} => {52}"	38	24	24
"{35,80,87} => {94}"	586	668	901
"{56,80,87} => {94}"	361	374	461
"{1,21,35,52,80,87,94} => {38}"	683	461	334
"{1,21,35,56,69,78,84,87,94} => {38}"	667	445	318
"{52,56,78,80,87} => {35}"	44	28	28
"{52,56,69,78,80,84,94} => {35}"	34	20	20
"{35,52,80,94} => {56}"	1359	1342	1482
"{52,56,69,80,87} => {35}"	9	6	6
"{21,69,78,80} => {56}"	1426	1406	1546
"{33,69,80,84} => {21}"	2161	2324	1169
"{56,60,80} => {69}"	1150	1119	1265
"{56,69,78,84,94} => {52}"	494	858	516
"{35,60,80,84,87} => {52}"	931	931	971
"{56,60,69,80,84} => {33}"	1168	1134	1280
"{1,21,52,56,78,80,94} => {38}"	731	509	382
"{33,78,84,87} => {35}"	1318	2238	1083
"{33,35,52,80} => {94}"	568	658	891
"{33,56,60,69,87} => {84}"	1134	1107	1253
"{35,84,94} => {52}"	155	95	95
"{21,33,52,69,80,84,94} => {35}"	856	752	738
